ZipCode,Latitude,Longitude,State,City,County Name,CountyFIPS,StateFIPS
7470,40.948353,-74.24241,NJ,WAYNE,PASSAIC,31,34
37042,36.559662,-87.406921,TN,CLARKSVILLE,MONTGOMERY,125,47
93906,36.729247,-121.620125,CA,SALINAS,MONTEREY,53,6
11435,40.700956,-73.809976,NY,JAMAICA,QUEENS,81,36
89030,36.214232,-115.129269,NV,NORTH LAS VEGAS,CLARK,3,32
80015,39.619884,-104.776348,CO,AURORA,ARAPAHOE,5,8
76010,32.724458,-97.079386,TX,ARLINGTON,TARRANT,439,48
85033,33.494677,-112.212116,AZ,PHOENIX,MARICOPA,13,4
10460,40.843824,-73.879342,NY,BRONX,BRONX,5,36
91745,34.001808,-117.983356,CA,HACIENDA HEIGHTS,LOS ANGELES,37,6
10003,40.731392,-73.9884,NY,NEW YORK,NEW YORK,61,36
92404,34.177008,-117.279092,CA,SAN BERNARDINO,SAN BERNARDINO,71,6
70065,30.118491,-90.250284,LA,KENNER,JEFFERSON,51,22
44130,41.384526,-81.794714,OH,CLEVELAND,CUYAHOGA,35,39
63136,38.743678,-90.260106,MO,SAINT LOUIS,SAINT LOUIS,189,29
79927,31.650977,-106.274461,TX,EL PASO,EL PASO,141,48
19020,40.10115,-74.941677,PA,BENSALEM,BUCKS,17,42
92071,32.869887,-117.013039,CA,SANTEE,SAN DIEGO,73,6
97303,45.026101,-123.017464,OR,SALEM,MARION,47,41
30047,33.864146,-84.114088,GA,LILBURN,GWINNETT,135,13
93306,35.42552,-118.865575,CA,BAKERSFIELD,KERN,29,6
33142,25.812534,-80.24044,FL,MIAMI,MIAMI-DADE,86,12
48235,42.427001,-83.194968,MI,DETROIT,WAYNE,163,26
75043,32.862232,-96.583677,TX,GARLAND,DALLAS,113,48
90744,33.778916,-118.25927,CA,WILMINGTON,LOS ANGELES,37,6
33161,25.894301,-80.181814,FL,MIAMI,MIAMI-DADE,86,12
30318,33.793085,-84.445357,GA,ATLANTA,FULTON,121,13
19067,40.194896,-74.809579,PA,MORRISVILLE,BUCKS,17,42
93230,36.30609,-119.632116,CA,HANFORD,KINGS,31,6
75061,32.825584,-96.962328,TX,IRVING,DALLAS,113,48
88201,33.465216,-104.41449,NM,ROSWELL,CHAVES,5,35
97301,44.958602,-123.002551,OR,SALEM,MARION,47,41
78745,30.200659,-97.797109,TX,AUSTIN,TRAVIS,453,48
22003,38.837759,-77.210328,VA,ANNANDALE,FAIRFAX,59,51
6511,41.309418,-72.924686,CT,NEW HAVEN,NEW HAVEN,9,9
95051,37.350372,-121.98475,CA,SANTA CLARA,SANTA CLARA,85,6
12180,42.74558,-73.59177,NY,TROY,RENSSELAER,83,36
92056,33.20057,-117.291247,CA,OCEANSIDE,SAN DIEGO,73,6
33064,26.278344,-80.116324,FL,POMPANO BEACH,BROWARD,11,12
95350,37.667655,-121.014765,CA,MODESTO,STANISLAUS,99,6
46227,39.67907,-86.127835,IN,INDIANAPOLIS,MARION,97,18
20019,38.892782,-76.94051,DC,WASHINGTON,DISTRICT OF COLUMBIA,1,11
85345,33.573522,-112.259596,AZ,PEORIA,MARICOPA,13,4
87124,35.284205,-106.746147,NM,RIO RANCHO,SANDOVAL,43,35
60004,42.112929,-87.981178,IL,ARLINGTON HEIGHTS,COOK,31,17
38018,35.13656,-89.773294,TN,CORDOVA,SHELBY,157,47
92069,33.187084,-117.158477,CA,SAN MARCOS,SAN DIEGO,73,6
89101,36.173634,-115.12637,NV,LAS VEGAS,CLARK,3,32
77478,29.630216,-95.632308,TX,SUGAR LAND,FORT BEND,157,48
33175,25.735166,-80.407478,FL,MIAMI,MIAMI-DADE,86,12
60643,41.689456,-87.661608,IL,CHICAGO,COOK,31,17
60435,41.558392,-88.121876,IL,JOLIET,WILL,197,17
30096,33.982442,-84.151079,GA,DULUTH,GWINNETT,135,13
62301,39.929212,-91.392828,IL,QUINCY,ADAMS,1,17
38109,35.053833,-90.172764,TN,MEMPHIS,SHELBY,157,47
6516,41.27317,-72.959573,CT,WEST HAVEN,NEW HAVEN,9,9
95112,37.341544,-121.881824,CA,SAN JOSE,SANTA CLARA,85,6
75231,32.879729,-96.744154,TX,DALLAS,DALLAS,113,48
6460,41.210994,-73.05192,CT,MILFORD,NEW HAVEN,9,9
92324,34.026594,-117.265254,CA,COLTON,SAN BERNARDINO,71,6
2169,42.242921,-71.009972,MA,QUINCY,NORFOLK,21,25
32822,28.496139,-81.289707,FL,ORLANDO,ORANGE,95,12
44102,41.476005,-81.7388,OH,CLEVELAND,CUYAHOGA,35,39
12550,41.537872,-74.042369,NY,NEWBURGH,ORANGE,71,36
33176,25.657725,-80.358996,FL,MIAMI,MIAMI-DADE,86,12
17013,40.23171,-77.199899,PA,CARLISLE,CUMBERLAND,41,42
77083,29.691621,-95.651207,TX,HOUSTON,HARRIS,201,48
91730,34.099404,-117.576336,CA,RANCHO CUCAMONGA,SAN BERNARDINO,71,6
80231,39.675748,-104.886004,CO,DENVER,DENVER,31,8
95630,38.664532,-121.145,CA,FOLSOM,SACRAMENTO,67,6
45840,41.022162,-83.679094,OH,FINDLAY,HANCOCK,63,39
93436,34.607288,-120.372903,CA,LOMPOC,SANTA BARBARA,83,6
19446,40.226262,-75.293266,PA,LANSDALE,MONTGOMERY,91,42
77072,29.700648,-95.585708,TX,HOUSTON,HARRIS,201,48
76106,32.810151,-97.361312,TX,FORT WORTH,TARRANT,439,48
95116,37.349931,-121.850704,CA,SAN JOSE,SANTA CLARA,85,6
89115,36.239873,-115.04381,NV,LAS VEGAS,CLARK,3,32
94591,38.113657,-122.197159,CA,VALLEJO,SOLANO,95,6
33065,26.272128,-80.258362,FL,POMPANO BEACH,BROWARD,11,12
44256,41.133799,-81.855068,OH,MEDINA,MEDINA,103,39
2360,41.873369,-70.639662,MA,PLYMOUTH,PLYMOUTH,23,25
89117,36.142384,-115.279341,NV,LAS VEGAS,CLARK,3,32
90703,33.866957,-118.068644,CA,CERRITOS,LOS ANGELES,37,6
11717,40.781819,-73.25236,NY,BRENTWOOD,SUFFOLK,103,36
78666,29.878458,-98.020018,TX,SAN MARCOS,HAYS,209,48
60636,41.775818,-87.668988,IL,CHICAGO,COOK,31,17
14221,42.98525,-78.722374,NY,BUFFALO,ERIE,29,36
90221,33.880072,-118.201276,CA,COMPTON,LOS ANGELES,37,6
14094,43.17051,-78.700736,NY,LOCKPORT,NIAGARA,63,36
7104,40.767098,-74.166826,NJ,NEWARK,ESSEX,13,34
91405,34.202678,-118.444487,CA,VAN NUYS,LOS ANGELES,37,6
37013,36.037654,-86.63697,TN,ANTIOCH,DAVIDSON,37,47
78596,26.150942,-98.008372,TX,WESLACO,HIDALGO,215,48
70117,29.965999,-90.028489,LA,NEW ORLEANS,ORLEANS,71,22
85282,33.393896,-111.929062,AZ,TEMPE,MARICOPA,13,4
10016,40.744594,-73.978088,NY,NEW YORK,NEW YORK,61,36
11224,40.577309,-73.986022,NY,BROOKLYN,KINGS,47,36
92117,32.818899,-117.197766,CA,SAN DIEGO,SAN DIEGO,73,6
63129,38.448394,-90.325774,MO,SAINT LOUIS,SAINT LOUIS,189,29
60506,41.768516,-88.376714,IL,AURORA,KANE,89,17
38127,35.256154,-90.065704,TN,MEMPHIS,SHELBY,157,47
78550,26.24561,-97.679961,TX,HARLINGEN,CAMERON,61,48
43081,40.106049,-82.898116,OH,WESTERVILLE,FRANKLIN,49,39
85281,33.435698,-111.927836,AZ,TEMPE,MARICOPA,13,4
38116,35.034154,-90.011699,TN,MEMPHIS,SHELBY,157,47
30066,34.024356,-84.500434,GA,MARIETTA,COBB,67,13
33063,26.252183,-80.209765,FL,POMPANO BEACH,BROWARD,11,12
19382,39.923246,-75.615631,PA,WEST CHESTER,CHESTER,29,42
60067,42.101302,-88.067728,IL,PALATINE,COOK,31,17
18702,41.22622,-75.78811,PA,WILKES BARRE,LUZERNE,79,42
32792,28.608664,-81.298946,FL,WINTER PARK,ORANGE,95,12
2124,42.28491,-71.069753,MA,BOSTON,SUFFOLK,25,25
7083,40.693475,-74.267224,NJ,UNION,UNION,39,34
7728,40.230166,-74.295424,NJ,FREEHOLD,MONMOUTH,25,34
38401,35.656897,-86.978122,TN,COLUMBIA,MAURY,119,47
92840,33.788624,-117.92768,CA,GARDEN GROVE,ORANGE,59,6
21401,38.99339,-76.546985,MD,ANNAPOLIS,ANNE ARUNDEL,3,24
77015,29.767567,-95.158804,TX,HOUSTON,HARRIS,201,48
27514,35.967136,-79.040886,NC,CHAPEL HILL,ORANGE,135,37
60613,41.952023,-87.655984,IL,CHICAGO,COOK,31,17
23233,37.651178,-77.61969,VA,HENRICO,HENRICO,87,51
8854,40.551764,-74.464675,NJ,PISCATAWAY,MIDDLESEX,23,34
33147,25.851486,-80.237422,FL,MIAMI,MIAMI-DADE,86,12
97006,45.522217,-122.859176,OR,BEAVERTON,WASHINGTON,67,41
60148,41.877628,-88.019802,IL,LOMBARD,DUPAGE,43,17
44077,41.712452,-81.202486,OH,PAINESVILLE,LAKE,85,39
75220,32.862268,-96.870878,TX,DALLAS,DALLAS,113,48
27406,35.991318,-79.761739,NC,GREENSBORO,GUILFORD,81,37
32073,30.165382,-81.751534,FL,ORANGE PARK,CLAY,19,12
98052,47.680496,-122.120938,WA,REDMOND,KING,33,53
70119,29.973581,-90.085678,LA,NEW ORLEANS,ORLEANS,71,22
21206,39.334608,-76.53652,MD,BALTIMORE,BALTIMORE CITY,510,24
19104,39.964046,-75.197184,PA,PHILADELPHIA,PHILADELPHIA,101,42
94087,37.35351,-122.030476,CA,SUNNYVALE,SANTA CLARA,85,6
91406,34.196092,-118.492367,CA,VAN NUYS,LOS ANGELES,37,6
85201,33.443238,-111.85532,AZ,MESA,MARICOPA,13,4
63031,38.814192,-90.372886,MO,FLORISSANT,SAINT LOUIS,189,29
21061,39.162631,-76.63987,MD,GLEN BURNIE,ANNE ARUNDEL,3,24
75240,32.932536,-96.786826,TX,DALLAS,DALLAS,113,48
93117,34.511736,-120.062476,CA,GOLETA,SANTA BARBARA,83,6
95207,38.000256,-121.324666,CA,STOCKTON,SAN JOAQUIN,77,6
95020,37.02072,-121.572352,CA,GILROY,SANTA CLARA,85,6
75007,33.003921,-96.895926,TX,CARROLLTON,DENTON,121,48
85254,33.619195,-111.951657,AZ,SCOTTSDALE,MARICOPA,13,4
20020,38.862289,-76.97296,DC,WASHINGTON,DISTRICT OF COLUMBIA,1,11
90046,34.10727,-118.36889,CA,LOS ANGELES,LOS ANGELES,37,6
22204,38.861504,-77.100112,VA,ARLINGTON,ARLINGTON,13,51
10461,40.845485,-73.843579,NY,BRONX,BRONX,5,36
21229,39.280964,-76.693617,MD,BALTIMORE,BALTIMORE CITY,510,24
15301,40.155184,-80.248404,PA,WASHINGTON,WASHINGTON,125,42
95670,38.60476,-121.269191,CA,RANCHO CORDOVA,SACRAMENTO,67,6
47374,39.846248,-84.904012,IN,RICHMOND,WAYNE,177,18
77081,29.708358,-95.475178,TX,HOUSTON,HARRIS,201,48
75216,32.710651,-96.777772,TX,DALLAS,DALLAS,113,48
63123,38.548788,-90.31976,MO,SAINT LOUIS,SAINT LOUIS,189,29
30093,33.905946,-84.180733,GA,NORCROSS,GWINNETT,135,13
27203,35.736995,-79.77037,NC,ASHEBORO,RANDOLPH,151,37
95206,37.944718,-121.402842,CA,STOCKTON,SAN JOAQUIN,77,6
90806,33.810948,-118.174942,CA,LONG BEACH,LOS ANGELES,37,6
80918,38.913838,-104.781893,CO,COLORADO SPRINGS,EL PASO,41,8
60025,42.080145,-87.823256,IL,GLENVIEW,COOK,31,17
91764,34.077968,-117.587449,CA,ONTARIO,SAN BERNARDINO,71,6
2780,41.909886,-71.118924,MA,TAUNTON,BRISTOL,5,25
90033,34.049662,-118.211313,CA,LOS ANGELES,LOS ANGELES,37,6
67401,38.83447,-97.641195,KS,SALINA,SALINE,169,20
75067,33.01972,-96.99141,TX,LEWISVILLE,DENTON,121,48
8861,40.521502,-74.275771,NJ,PERTH AMBOY,MIDDLESEX,23,34
42101,37.018244,-86.463026,KY,BOWLING GREEN,WARREN,227,21
92407,34.244058,-117.308554,CA,SAN BERNARDINO,SAN BERNARDINO,71,6
20002,38.908089,-76.976663,DC,WASHINGTON,DISTRICT OF COLUMBIA,1,11
93536,34.725516,-118.484769,CA,LANCASTER,LOS ANGELES,37,6
45013,39.419776,-84.649132,OH,HAMILTON,BUTLER,17,39
33015,25.937131,-80.321976,FL,HIALEAH,MIAMI-DADE,86,12
92025,33.09023,-117.007239,CA,ESCONDIDO,SAN DIEGO,73,6
93638,37.022736,-120.04309,CA,MADERA,MADERA,39,6
91304,34.229635,-118.63071,CA,CANOGA PARK,LOS ANGELES,37,6
20874,39.139475,-77.288029,MD,GERMANTOWN,MONTGOMERY,31,24
10977,41.115562,-74.047621,NY,SPRING VALLEY,ROCKLAND,87,36
65807,37.171008,-93.331857,MO,SPRINGFIELD,GREENE,77,29
60441,41.61308,-88.060417,IL,LOCKPORT,WILL,197,17
30281,33.555146,-84.187458,GA,STOCKBRIDGE,HENRY,151,13
48103,42.269394,-83.851822,MI,ANN ARBOR,WASHTENAW,161,26
43230,40.034462,-82.86752,OH,COLUMBUS,FRANKLIN,49,39
75227,32.772721,-96.686605,TX,DALLAS,DALLAS,113,48
80906,38.772292,-104.849254,CO,COLORADO SPRINGS,EL PASO,41,8
7060,40.619705,-74.427944,NJ,PLAINFIELD,UNION,39,34
53209,43.14093,-87.941696,WI,MILWAUKEE,MILWAUKEE,79,55
93063,34.293104,-118.687265,CA,SIMI VALLEY,VENTURA,111,6
48185,42.332055,-83.371314,MI,WESTLAND,WAYNE,163,26
97321,44.633389,-123.139563,OR,ALBANY,LINN,43,41
48066,42.509668,-82.935955,MI,ROSEVILLE,MACOMB,99,26
11238,40.67616,-73.964404,NY,BROOKLYN,KINGS,47,36
22192,38.676479,-77.31705,VA,WOODBRIDGE,PRINCE WILLIAM,153,51
11237,40.702704,-73.918472,NY,BROOKLYN,KINGS,47,36
20904,39.061229,-76.978879,MD,SILVER SPRING,MONTGOMERY,31,24
32808,28.580156,-81.440948,FL,ORLANDO,ORANGE,95,12
46307,41.396923,-87.324818,IN,CROWN POINT,LAKE,89,18
11419,40.688364,-73.822763,NY,SOUTH RICHMOND HILL,QUEENS,81,36
91344,34.293952,-118.507635,CA,GRANADA HILLS,LOS ANGELES,37,6
76201,33.21924,-97.149937,TX,DENTON,DENTON,121,48
91786,34.103846,-117.66391,CA,UPLAND,SAN BERNARDINO,71,6
37075,36.34544,-86.601676,TN,HENDERSONVILLE,SUMNER,165,47
90027,34.128046,-118.289065,CA,LOS ANGELES,LOS ANGELES,37,6
54601,43.795456,-91.153796,WI,LA CROSSE,LA CROSSE,63,55
89119,36.089547,-115.149607,NV,LAS VEGAS,CLARK,3,32
23666,37.062782,-76.40522,VA,HAMPTON,HAMPTON CITY,650,51
92027,33.138721,-116.989262,CA,ESCONDIDO,SAN DIEGO,73,6
8901,40.487751,-74.441096,NJ,NEW BRUNSWICK,MIDDLESEX,23,34
92507,33.970023,-117.323008,CA,RIVERSIDE,RIVERSIDE,65,6
29445,32.98908,-79.993356,SC,GOOSE CREEK,BERKELEY,15,45
21228,39.267542,-76.74459,MD,CATONSVILLE,BALTIMORE,5,24
78520,25.967561,-97.547491,TX,BROWNSVILLE,CAMERON,61,48
33125,25.783414,-80.239362,FL,MIAMI,MIAMI-DADE,86,12
60120,42.016286,-88.234631,IL,ELGIN,KANE,89,17
19148,39.911896,-75.151445,PA,PHILADELPHIA,PHILADELPHIA,101,42
21224,39.278452,-76.534232,MD,BALTIMORE,BALTIMORE CITY,510,24
24060,37.266757,-80.436765,VA,BLACKSBURG,MONTGOMERY,121,51
84604,40.345361,-111.579963,UT,PROVO,UTAH,49,49
19149,40.038309,-75.068379,PA,PHILADELPHIA,PHILADELPHIA,101,42
45424,39.846867,-84.11282,OH,DAYTON,MONTGOMERY,113,39
40601,38.232567,-84.898278,KY,FRANKFORT,FRANKLIN,73,21
92653,33.593985,-117.709877,CA,LAGUNA HILLS,ORANGE,59,6
92346,34.119831,-117.168928,CA,HIGHLAND,SAN BERNARDINO,71,6
92626,33.679094,-117.90553,CA,COSTA MESA,ORANGE,59,6
20744,38.754528,-77.004762,MD,FORT WASHINGTON,PRINCE GEORGES,33,24
77450,29.743695,-95.731768,TX,KATY,HARRIS,201,48
92870,33.881971,-117.850575,CA,PLACENTIA,ORANGE,59,6
1960,42.532576,-70.97366,MA,PEABODY,ESSEX,9,25
30067,33.933184,-84.462904,GA,MARIETTA,COBB,67,13
29483,33.09643,-80.19527,SC,SUMMERVILLE,DORCHESTER,35,45
85713,32.196131,-111.005014,AZ,TUCSON,PIMA,19,4
93702,36.741234,-119.752314,CA,FRESNO,FRESNO,19,6
60102,42.15807,-88.312323,IL,ALGONQUIN,MCHENRY,111,17
92064,32.993538,-117.017138,CA,POWAY,SAN DIEGO,73,6
21207,39.324836,-76.714952,MD,GWYNN OAK,BALTIMORE,5,24
54935,43.756021,-88.367044,WI,FOND DU LAC,FOND DU LAC,39,55
40475,37.770214,-84.307292,KY,RICHMOND,MADISON,151,21
17201,39.931062,-77.658566,PA,CHAMBERSBURG,FRANKLIN,55,42
28314,35.06445,-79.018656,NC,FAYETTEVILLE,CUMBERLAND,51,37
48601,43.414012,-83.92621,MI,SAGINAW,SAGINAW,145,26
60050,42.356362,-88.27226,IL,MCHENRY,MCHENRY,111,17
80020,39.920899,-105.077006,CO,BROOMFIELD,BROOMFIELD,14,8
84119,40.697198,-111.940701,UT,SALT LAKE CITY,SALT LAKE,35,49
11201,40.694599,-73.990638,NY,BROOKLYN,KINGS,47,36
90247,33.894633,-118.299208,CA,GARDENA,LOS ANGELES,37,6
77088,29.88144,-95.45443,TX,HOUSTON,HARRIS,201,48
60660,41.990819,-87.664971,IL,CHICAGO,COOK,31,17
33594,27.93768,-82.244459,FL,VALRICO,HILLSBOROUGH,57,12
33068,26.214184,-80.211068,FL,POMPANO BEACH,BROWARD,11,12
92104,32.7398,-117.128405,CA,SAN DIEGO,SAN DIEGO,73,6
60426,41.609265,-87.658042,IL,HARVEY,COOK,31,17
7003,40.80851,-74.187986,NJ,BLOOMFIELD,ESSEX,13,34
1201,42.466531,-73.289364,MA,PITTSFIELD,BERKSHIRE,3,25
95355,37.672154,-120.943096,CA,MODESTO,STANISLAUS,99,6
1902,42.473415,-70.942636,MA,LYNN,ESSEX,9,25
78577,26.152425,-98.209702,TX,PHARR,HIDALGO,215,48
98023,47.303898,-122.375736,WA,FEDERAL WAY,KING,33,53
90638,33.900831,-118.007176,CA,LA MIRADA,LOS ANGELES,37,6
95351,37.634944,-120.984909,CA,MODESTO,STANISLAUS,99,6
90065,34.111484,-118.228648,CA,LOS ANGELES,LOS ANGELES,37,6
60621,41.776146,-87.639767,IL,CHICAGO,COOK,31,17
53511,42.558546,-89.098596,WI,BELOIT,ROCK,105,55
60610,41.900143,-87.635914,IL,CHICAGO,COOK,31,17
95023,36.89563,-121.183732,CA,HOLLISTER,SAN BENITO,69,6
90023,34.017238,-118.200211,CA,LOS ANGELES,LOS ANGELES,37,6
43026,40.021696,-83.17008,OH,HILLIARD,FRANKLIN,49,39
94014,37.686703,-122.438245,CA,DALY CITY,SAN MATEO,81,6
72401,35.888104,-90.638038,AR,JONESBORO,CRAIGHEAD,31,5
92113,32.695669,-117.121095,CA,SAN DIEGO,SAN DIEGO,73,6
78201,29.472779,-98.535643,TX,SAN ANTONIO,BEXAR,29,48
44120,41.473684,-81.576502,OH,CLEVELAND,CUYAHOGA,35,39
90630,33.818927,-118.037008,CA,CYPRESS,ORANGE,59,6
18901,40.306126,-75.147046,PA,DOYLESTOWN,BUCKS,17,42
90220,33.875014,-118.240778,CA,COMPTON,LOS ANGELES,37,6
2151,42.419035,-70.996328,MA,REVERE,SUFFOLK,25,25
58103,46.854703,-96.823065,ND,FARGO,CASS,17,38
74012,36.060889,-95.806436,OK,BROKEN ARROW,TULSA,143,40
45238,39.110006,-84.607442,OH,CINCINNATI,HAMILTON,61,39
92129,32.965807,-117.126202,CA,SAN DIEGO,SAN DIEGO,73,6
98632,46.192165,-123.054174,WA,LONGVIEW,COWLITZ,15,53
38118,35.03883,-89.927568,TN,MEMPHIS,SHELBY,157,47
30127,33.882478,-84.700324,GA,POWDER SPRINGS,COBB,67,13
90018,34.027281,-118.317659,CA,LOS ANGELES,LOS ANGELES,37,6
92102,32.722449,-117.11696,CA,SAN DIEGO,SAN DIEGO,73,6
92024,33.054512,-117.249765,CA,ENCINITAS,SAN DIEGO,73,6
90047,33.953042,-118.309428,CA,LOS ANGELES,LOS ANGELES,37,6
60616,41.845817,-87.62474,IL,CHICAGO,COOK,31,17
95758,38.43268,-121.439432,CA,ELK GROVE,SACRAMENTO,67,6
19131,39.98925,-75.221153,PA,PHILADELPHIA,PHILADELPHIA,101,42
63116,38.581532,-90.268444,MO,SAINT LOUIS,SAINT LOUIS CITY,510,29
90016,34.029034,-118.357757,CA,LOS ANGELES,LOS ANGELES,37,6
19380,39.989232,-75.611876,PA,WEST CHESTER,CHESTER,29,42
43228,39.955048,-83.134338,OH,COLUMBUS,FRANKLIN,49,39
90032,34.082594,-118.177274,CA,LOS ANGELES,LOS ANGELES,37,6
94539,37.528786,-121.910321,CA,FREMONT,ALAMEDA,1,6
47150,38.28118,-85.841003,IN,NEW ALBANY,FLOYD,43,18
93003,34.287505,-119.220224,CA,VENTURA,VENTURA,111,6
92057,33.252431,-117.286027,CA,OCEANSIDE,SAN DIEGO,73,6
89123,36.035396,-115.149548,NV,LAS VEGAS,CLARK,3,32
23503,36.948056,-76.256983,VA,NORFOLK,NORFOLK CITY,710,51
93611,36.826126,-119.678881,CA,CLOVIS,FRESNO,19,6
77840,30.607913,-96.323978,TX,COLLEGE STATION,BRAZOS,41,48
92111,32.80704,-117.165158,CA,SAN DIEGO,SAN DIEGO,73,6
49423,42.74095,-86.066024,MI,HOLLAND,OTTAWA,139,26
19144,40.031656,-75.179835,PA,PHILADELPHIA,PHILADELPHIA,101,42
75006,32.951364,-96.891487,TX,CARROLLTON,DALLAS,113,48
17602,40.011486,-76.249454,PA,LANCASTER,LANCASTER,71,42
10011,40.74406,-74.004592,NY,NEW YORK,NEW YORK,61,36
78227,29.400013,-98.624776,TX,SAN ANTONIO,BEXAR,29,48
94553,37.975074,-122.154813,CA,MARTINEZ,CONTRA COSTA,13,6
61265,41.483067,-90.484822,IL,MOLINE,ROCK ISLAND,161,17
75023,33.054712,-96.731202,TX,PLANO,COLLIN,85,48
91352,34.231612,-118.344504,CA,SUN VALLEY,LOS ANGELES,37,6
91767,34.085676,-117.735111,CA,POMONA,LOS ANGELES,37,6
10040,40.85694,-73.928491,NY,NEW YORK,NEW YORK,61,36
32244,30.218584,-81.7536,FL,JACKSONVILLE,DUVAL,31,12
20009,38.920392,-77.038564,DC,WASHINGTON,DISTRICT OF COLUMBIA,1,11
48093,42.514486,-83.011981,MI,WARREN,MACOMB,99,26
60440,41.69814,-88.07749,IL,BOLINGBROOK,WILL,197,17
35215,33.648641,-86.699286,AL,BIRMINGHAM,JEFFERSON,73,1
48126,42.327361,-83.191036,MI,DEARBORN,WAYNE,163,26
92504,33.903949,-117.405431,CA,RIVERSIDE,RIVERSIDE,65,6
70122,30.080803,-90.060584,LA,NEW ORLEANS,ORLEANS,71,22
91765,33.994491,-117.818308,CA,DIAMOND BAR,LOS ANGELES,37,6
77520,29.770673,-94.875436,TX,BAYTOWN,HARRIS,201,48
17701,41.279638,-77.029912,PA,WILLIAMSPORT,LYCOMING,81,42
28645,35.95583,-81.531037,NC,LENOIR,CALDWELL,27,37
11757,40.688784,-73.374758,NY,LINDENHURST,SUFFOLK,103,36
55124,44.746486,-93.201975,MN,SAINT PAUL,DAKOTA,37,27
89103,36.111646,-115.211941,NV,LAS VEGAS,CLARK,3,32
26003,40.0688,-80.646331,WV,WHEELING,OHIO,69,54
33025,25.98295,-80.279457,FL,HOLLYWOOD,BROWARD,11,12
97470,43.235227,-123.415946,OR,ROSEBURG,DOUGLAS,19,41
2860,41.875246,-71.39451,RI,PAWTUCKET,PROVIDENCE,7,44
92691,33.604221,-117.667659,CA,MISSION VIEJO,ORANGE,59,6
91748,33.979848,-117.903167,CA,ROWLAND HEIGHTS,LOS ANGELES,37,6
48823,42.763243,-84.438612,MI,EAST LANSING,INGHAM,65,26
28205,35.218036,-80.786844,NC,CHARLOTTE,MECKLENBURG,119,37
73505,34.594654,-98.481497,OK,LAWTON,COMANCHE,31,40
77080,29.813912,-95.519594,TX,HOUSTON,HARRIS,201,48
20854,39.024784,-77.246553,MD,POTOMAC,MONTGOMERY,31,24
85029,33.594612,-112.107441,AZ,PHOENIX,MARICOPA,13,4
30075,34.056136,-84.379465,GA,ROSWELL,FULTON,121,13
92692,33.604147,-117.646728,CA,MISSION VIEJO,ORANGE,59,6
92557,33.973926,-117.258816,CA,MORENO VALLEY,RIVERSIDE,65,6
95125,37.297218,-121.895102,CA,SAN JOSE,SANTA CLARA,85,6
33021,26.021514,-80.189988,FL,HOLLYWOOD,BROWARD,11,12
28601,35.780393,-81.33651,NC,HICKORY,CATAWBA,35,37
92592,33.540993,-117.008339,CA,TEMECULA,RIVERSIDE,65,6
48212,42.404715,-83.053127,MI,HAMTRAMCK,WAYNE,163,26
55104,44.952992,-93.166982,MN,SAINT PAUL,RAMSEY,123,27
46360,41.679644,-86.868234,IN,MICHIGAN CITY,LA PORTE,91,18
62040,38.732317,-90.106957,IL,GRANITE CITY,MADISON,119,17
78852,28.562017,-100.332488,TX,EAGLE PASS,MAVERICK,323,48
89502,39.489562,-119.752051,NV,RENO,WASHOE,31,32
92833,33.880916,-117.963038,CA,FULLERTON,ORANGE,59,6
78664,30.500628,-97.630248,TX,ROUND ROCK,WILLIAMSON,491,48
7307,40.752244,-74.053636,NJ,JERSEY CITY,HUDSON,17,34
76133,32.658632,-97.385612,TX,FORT WORTH,TARRANT,439,48
92109,32.7907,-117.233586,CA,SAN DIEGO,SAN DIEGO,73,6
63301,38.856848,-90.451614,MO,SAINT CHARLES,SAINT CHARLES,183,29
79109,35.160736,-101.87609,TX,AMARILLO,RANDALL,381,48
77379,30.038541,-95.532552,TX,SPRING,HARRIS,201,48
83642,43.569526,-116.403984,ID,MERIDIAN,ADA,1,16
49442,43.245899,-86.141768,MI,MUSKEGON,MUSKEGON,121,26
29730,34.885711,-81.020911,SC,ROCK HILL,YORK,91,45
88005,32.283761,-107.002487,NM,LAS CRUCES,DONA ANA,13,35
77093,29.857418,-95.338096,TX,HOUSTON,HARRIS,201,48
43123,39.863966,-83.128864,OH,GROVE CITY,FRANKLIN,49,39
43068,39.957992,-82.768439,OH,REYNOLDSBURG,FRANKLIN,49,39
8021,39.804754,-75.006042,NJ,CLEMENTON,CAMDEN,7,34
43229,40.083674,-82.976084,OH,COLUMBUS,FRANKLIN,49,39
48234,42.425286,-83.040494,MI,DETROIT,WAYNE,163,26
44109,41.44465,-81.695784,OH,CLEVELAND,CUYAHOGA,35,39
80631,40.436074,-104.681342,CO,GREELEY,WELD,123,8
95240,38.125442,-121.149877,CA,LODI,SAN JOAQUIN,77,6
78586,26.095043,-97.638148,TX,SAN BENITO,CAMERON,61,48
32225,30.3539,-81.499068,FL,JACKSONVILLE,DUVAL,31,12
37922,35.856007,-84.100953,TN,KNOXVILLE,KNOX,93,47
60624,41.880721,-87.723344,IL,CHICAGO,COOK,31,17
19145,39.915376,-75.191842,PA,PHILADELPHIA,PHILADELPHIA,101,42
91733,34.044795,-118.052018,CA,SOUTH EL MONTE,LOS ANGELES,37,6
67212,37.702456,-97.433951,KS,WICHITA,SEDGWICK,173,20
